37.1
15.
24.8
34.8
31.25
44.66667
-76.77389
-76.69028
-76.77389
-76.72833
-76.77417
-76.69028
-76.77111
-76.77139
-76.77333
-76.75195
-76.77361
-76.77278
-76.77278
-76.77389
-76.77361
-76.77361
-76.75972
-76.77222
-76.77333
-76.71
-76.69611
-76.68944
-76.69639
-76.77194
-76.74111
-76.68944
-76.68861
-76.68528
-76.69056
-76.68944
-76.76111
-76.69083
33.275
33.275
63.11667
-27.95
-30.4
35.925
-30.98333
34.67167
33.28944
33.25
38.525
33.71667
29.36667
-75.83333
39.16667
30.33333
-26.26167
-25.78333
34.78333
-76.23128
-76.2509
-76.20657
-76.21079
-76.20733
-76.21745
-76.21498
-76.2094
-76.26667
-76.22193
-76.2111
-76.24078
-76.20679
-76.22116
-76.21776
-76.20676
-76.23781
-76.24226
-76.22333
-76.23614
-76.23837
-76.22305
-76.20614
-76.23611
-76.25201
-76.21592
-76.22384
-76.20775
-76.20756
-76.229
-76.20798
-76.22172
-76.23529
-76.219
-76.20692
-76.22227
-76.24369
-76.22616
-76.24984
-76.21171
-76.21964
-76.21013
-76.2173
-76.2388
-76.20809
-76.2061
-76.23599
-76.22867
-76.22305
-76.24699
-76.21547
-76.22278
-76.2233
-76.20663
-76.21805
-76.22342
-76.21321
-76.23537
-76.22062
-76.23503
-76.20921
-76.20864
-76.22141
-76.21466
-76.23843
-76.20655
-76.23302
39.45889
34.42222
33.75
34.13333
34.34444
-32.06667
-71.83333
-71.5
-71.5
-71.5
-71.5
-71.5
-71.5
-71.5
-71.5
-71.5
-71.5
-71.5
-71.5
-71.5
